,DATE,WEATHER,TEMPC,WIND
60094,2013-10-23 20,normal,8.9,
60095,2013-10-23 21,normal,8.3,
60096,2013-10-23 22,normal,7.8,5.0
60098,2013-10-23 23,normal,,
60099,2013-10-24 00,normal,7.2,5.0
60100,2013-10-24 01,normal,6.7,9.0
60101,2013-10-24 02,normal,6.7,8.0
60102,2013-10-24 03,normal,6.1,6.0
60103,2013-10-24 04,normal,5.6,7.0
60104,2013-10-24 05,normal,5.6,8.0
60105,2013-10-24 06,normal,5.6,
60106,2013-10-24 07,normal,6.1,
60107,2013-10-24 08,normal,7.8,6.0
60108,2013-10-24 09,normal,9.4,9.0
60109,2013-10-24 10,normal,10.6,10.0
60110,2013-10-24 11,normal,11.7,6.0
60111,2013-10-24 12,normal,10.6,
60112,2013-10-24 13,normal,12.2,0.0
60113,2013-10-24 14,normal,11.7,7.0
60114,2013-10-24 15,normal,11.1,10.0
60115,2013-10-24 16,normal,10.0,8.0
60116,2013-10-24 17,normal,10.0,9.0
60117,2013-10-24 18,normal,9.4,6.0
60118,2013-10-24 19,normal,8.3,
60119,2013-10-24 20,normal,7.8,7.0
60120,2013-10-24 21,normal,7.8,3.0
60121,2013-10-24 22,normal,7.2,5.0
60123,2013-10-24 23,normal,,
60124,2013-10-25 00,normal,6.1,5.0
60125,2013-10-25 01,normal,5.6,5.0
60126,2013-10-25 02,normal,5.6,3.0
60127,2013-10-25 03,normal,4.4,0.0
60128,2013-10-25 04,normal,5.0,0.0
60129,2013-10-25 05,normal,5.0,6.0
60130,2013-10-25 06,normal,4.4,
60131,2013-10-25 07,normal,5.6,7.0
60132,2013-10-25 08,normal,7.2,8.0
60133,2013-10-25 09,normal,8.3,8.0
60134,2013-10-25 10,normal,9.4,5.0
60135,2013-10-25 11,normal,10.0,8.0
60136,2013-10-25 12,normal,11.1,8.0
60137,2013-10-25 13,normal,11.7,5.0
60138,2013-10-25 14,normal,11.1,6.0
60139,2013-10-25 15,normal,11.1,
60140,2013-10-25 16,normal,10.6,6.0
60141,2013-10-25 17,normal,10.6,3.0
60142,2013-10-25 18,normal,10.0,3.0
60143,2013-10-25 19,normal,9.4,7.0
60144,2013-10-25 20,normal,9.4,8.0
60145,2013-10-25 21,normal,8.3,3.0
60146,2013-10-25 22,normal,7.8,3.0
60148,2013-10-25 23,normal,,
60149,2013-10-26 00,normal,7.2,3.0
60150,2013-10-26 01,normal,6.7,5.0
60151,2013-10-26 02,normal,6.1,5.0
60152,2013-10-26 03,normal,5.6,
60153,2013-10-26 04,normal,5.6,3.0
60154,2013-10-26 05,normal,5.6,7.0
60155,2013-10-26 06,normal,5.6,3.0
60156,2013-10-26 07,normal,6.1,5.0
60157,2013-10-26 08,normal,7.2,6.0
60158,2013-10-26 09,normal,8.9,3.0
60159,2013-10-26 10,normal,10.0,
60160,2013-10-26 11,normal,11.1,15.0
60161,2013-10-26 12,normal,12.2,
60162,2013-10-26 13,normal,12.2,7.0
60163,2013-10-26 14,normal,12.2,10.0
60164,2013-10-26 15,normal,12.2,14.0
60165,2013-10-26 16,normal,11.7,
60166,2013-10-26 17,normal,11.7,7.0
60167,2013-10-26 18,normal,11.1,
60168,2013-10-26 19,normal,10.6,
60169,2013-10-26 20,normal,11.1,5.0
60170,2013-10-26 21,normal,11.1,3.0
60171,2013-10-26 22,normal,10.6,
60173,2013-10-26 23,normal,,
60174,2013-10-27 00,normal,10.6,3.0
60175,2013-10-27 01,normal,10.6,
60176,2013-10-27 02,normal,10.0,5.0
60177,2013-10-27 03,normal,9.4,0.0
60178,2013-10-27 04,normal,8.9,5.0
60179,2013-10-27 05,normal,8.9,5.0
60180,2013-10-27 06,normal,8.3,6.0
60181,2013-10-27 07,normal,8.9,5.0
60182,2013-10-27 08,normal,10.0,7.0
60183,2013-10-27 09,normal,11.1,5.0
60184,2013-10-27 10,normal,12.8,8.0
60185,2013-10-27 11,normal,13.3,
60186,2013-10-27 12,normal,13.9,6.0
60187,2013-10-27 13,normal,13.9,3.0
60188,2013-10-27 14,normal,13.9,9.0
60189,2013-10-27 15,normal,13.3,8.0
60190,2013-10-27 16,normal,12.8,5.0
60191,2013-10-27 17,normal,12.2,
60192,2013-10-27 18,normal,11.1,0.0
60193,2013-10-27 19,normal,11.1,7.0
60194,2013-10-27 20,normal,10.6,9.0
60195,2013-10-27 21,normal,10.0,7.0
60196,2013-10-27 22,normal,9.4,6.0
60198,2013-10-27 23,normal,,
60199,2013-10-28 00,normal,7.8,0.0
60200,2013-10-28 01,normal,7.2,3.0
60201,2013-10-28 02,normal,6.7,0.0
60202,2013-10-28 03,normal,7.2,0.0
60203,2013-10-28 04,normal,7.2,3.0
60204,2013-10-28 05,normal,6.1,5.0
60205,2013-10-28 06,normal,7.2,0.0
60206,2013-10-28 07,normal,8.3,3.0
60207,2013-10-28 08,normal,10.0,6.0
60208,2013-10-28 09,normal,11.1,6.0
60209,2013-10-28 10,normal,13.3,
60210,2013-10-28 11,normal,15.0,6.0
60211,2013-10-28 12,normal,15.6,3.0
60212,2013-10-28 13,normal,16.1,7.0
60213,2013-10-28 14,normal,15.6,3.0
60214,2013-10-28 15,normal,15.6,6.0
60215,2013-10-28 16,normal,14.4,9.0
60216,2013-10-28 17,normal,13.9,3.0
60217,2013-10-28 18,normal,13.3,6.0
60218,2013-10-28 19,normal,12.8,6.0
60219,2013-10-28 20,normal,12.2,7.0
60220,2013-10-28 21,normal,11.7,5.0
60221,2013-10-28 22,normal,11.1,8.0
60223,2013-10-28 23,normal,,
60224,2013-10-29 00,normal,9.4,6.0
60225,2013-10-29 01,normal,9.4,8.0
60226,2013-10-29 02,normal,8.9,7.0
60227,2013-10-29 03,normal,8.9,6.0
60228,2013-10-29 04,normal,7.8,6.0
60229,2013-10-29 05,normal,6.7,6.0
60230,2013-10-29 06,normal,6.7,5.0
60231,2013-10-29 07,normal,7.2,7.0
60232,2013-10-29 08,normal,8.3,6.0
60233,2013-10-29 09,normal,9.4,6.0
60234,2013-10-29 10,normal,10.6,5.0
60235,2013-10-29 11,normal,12.2,3.0
60236,2013-10-29 12,normal,12.8,5.0
60237,2013-10-29 13,normal,12.2,6.0
60238,2013-10-29 14,normal,12.2,7.0
60239,2013-10-29 15,normal,11.7,3.0
60240,2013-10-29 16,normal,10.6,6.0
60241,2013-10-29 17,normal,10.6,6.0
60242,2013-10-29 18,normal,9.4,3.0
60243,2013-10-29 19,normal,9.4,3.0
60244,2013-10-29 20,normal,10.0,5.0
60245,2013-10-29 21,normal,10.0,0.0
60246,2013-10-29 22,normal,8.9,5.0
60248,2013-10-29 23,normal,,
60249,2013-10-30 00,normal,9.4,0.0
60250,2013-10-30 01,normal,9.4,0.0
60251,2013-10-30 02,normal,9.4,0.0
60252,2013-10-30 03,normal,8.9,0.0
60253,2013-10-30 04,normal,8.3,0.0
60254,2013-10-30 05,normal,8.9,3.0
60255,2013-10-30 06,normal,9.4,3.0
60258,2013-10-30 07,normal,11.1,3.0
60259,2013-10-30 08,fog,11.7,0.0
60260,2013-10-30 09,normal,12.2,0.0
60263,2013-10-30 10,normal,13.9,0.0
60264,2013-10-30 11,normal,13.9,5.0
60265,2013-10-30 12,normal,14.4,5.0
60266,2013-10-30 13,normal,15.6,0.0
60267,2013-10-30 14,normal,15.0,5.0
60269,2013-10-30 15,normal,15.0,3.0
60271,2013-10-30 16,normal,15.0,5.0
60272,2013-10-30 17,normal,15.0,3.0
60273,2013-10-30 18,normal,14.4,5.0
60274,2013-10-30 19,normal,14.4,3.0
60276,2013-10-30 20,normal,13.9,7.0
60278,2013-10-30 21,normal,13.3,0.0
60279,2013-10-30 22,normal,13.3,0.0
60281,2013-10-30 23,normal,,
60283,2013-10-31 00,fog,12.2,0.0
60284,2013-10-31 01,fog,13.3,3.0
60285,2013-10-31 02,normal,13.3,3.0
60286,2013-10-31 03,fog,13.9,0.0
60287,2013-10-31 04,fog,13.9,0.0
60288,2013-10-31 05,normal,13.9,0.0
60289,2013-10-31 06,fog,14.4,3.0
60290,2013-10-31 07,fog,15.6,3.0
60293,2013-10-31 08,fog,16.7,0.0
60294,2013-10-31 09,fog,17.2,3.0
60296,2013-10-31 10,normal,18.3,3.0
60297,2013-10-31 11,fog,18.3,5.0
60300,2013-10-31 12,fog,16.7,0.0
60303,2013-10-31 13,fog,16.7,3.0
60307,2013-10-31 14,fog,16.7,3.0
60308,2013-10-31 15,fog,17.2,5.0
60309,2013-10-31 16,normal,17.8,
60310,2013-10-31 17,normal,17.8,6.0
60311,2013-10-31 18,rain,17.8,5.0
60312,2013-10-31 19,normal,17.2,5.0
60313,2013-10-31 20,normal,18.3,6.0
60314,2013-10-31 21,rain,18.3,7.0
60315,2013-10-31 22,normal,17.8,6.0
60317,2013-10-31 23,normal,,
60318,2013-11-01 00,normal,18.3,3.0
60319,2013-11-01 01,normal,18.9,3.0
60320,2013-11-01 02,normal,18.9,6.0
60321,2013-11-01 03,normal,19.4,7.0
60322,2013-11-01 04,normal,20.6,7.0
60323,2013-11-01 05,normal,20.6,6.0
60324,2013-11-01 06,rain,20.0,7.0
60325,2013-11-01 07,rain,20.0,6.0
60326,2013-11-01 08,rain,20.6,
60331,2013-11-01 09,normal,16.7,3.0
60332,2013-11-01 10,normal,17.8,3.0
60333,2013-11-01 11,normal,18.3,3.0
60334,2013-11-01 12,normal,19.4,6.0
60335,2013-11-01 13,normal,20.0,10.0
60336,2013-11-01 14,normal,20.0,6.0
60337,2013-11-01 15,normal,20.6,7.0
60338,2013-11-01 16,normal,19.4,5.0
60339,2013-11-01 17,fog,18.3,6.0
60340,2013-11-01 18,normal,18.3,
60341,2013-11-01 19,normal,18.3,5.0
60342,2013-11-01 20,normal,17.8,6.0
60343,2013-11-01 21,normal,16.7,6.0
60344,2013-11-01 22,normal,16.7,0.0
60346,2013-11-01 23,normal,,
60347,2013-11-02 00,normal,15.6,5.0
60348,2013-11-02 01,normal,15.6,3.0
60349,2013-11-02 02,normal,14.4,3.0
60350,2013-11-02 03,normal,14.4,3.0
60351,2013-11-02 04,normal,13.3,5.0
60352,2013-11-02 05,normal,13.3,3.0
60353,2013-11-02 06,normal,13.9,5.0
60354,2013-11-02 07,normal,13.9,3.0
60355,2013-11-02 08,normal,15.6,0.0
60356,2013-11-02 09,normal,16.7,0.0
60357,2013-11-02 10,normal,17.8,5.0
60358,2013-11-02 11,normal,18.3,5.0
60359,2013-11-02 12,normal,19.4,3.0
60360,2013-11-02 13,normal,18.9,
60361,2013-11-02 14,normal,18.9,0.0
60362,2013-11-02 15,normal,17.2,8.0
60363,2013-11-02 16,normal,17.2,8.0
60364,2013-11-02 17,normal,16.1,6.0
60365,2013-11-02 18,normal,15.6,
60366,2013-11-02 19,normal,13.9,7.0
60367,2013-11-02 20,normal,13.3,0.0
60368,2013-11-02 21,normal,13.3,6.0
60369,2013-11-02 22,normal,13.3,3.0
60371,2013-11-02 23,normal,,
60372,2013-11-03 00,normal,12.2,6.0
60373,2013-11-03 01,normal,11.1,0.0
60374,2013-11-03 02,normal,10.6,3.0
60375,2013-11-03 03,normal,10.6,7.0
60376,2013-11-03 04,normal,9.4,6.0
60377,2013-11-03 05,normal,8.9,7.0
60378,2013-11-03 06,normal,7.8,
60379,2013-11-03 07,normal,7.8,10.0
60380,2013-11-03 08,normal,7.8,10.0
60381,2013-11-03 09,normal,8.3,5.0
60382,2013-11-03 10,normal,9.4,6.0
60383,2013-11-03 11,normal,7.8,7.0
60384,2013-11-03 12,normal,9.4,10.0
60385,2013-11-03 13,normal,10.0,6.0
60386,2013-11-03 14,normal,10.0,
60387,2013-11-03 15,normal,8.9,6.0
60388,2013-11-03 16,normal,7.2,7.0
60389,2013-11-03 17,normal,6.1,13.0
60390,2013-11-03 18,normal,5.0,6.0
60391,2013-11-03 19,normal,3.9,5.0
60392,2013-11-03 20,normal,3.9,6.0
60393,2013-11-03 21,normal,3.3,7.0
60394,2013-11-03 22,normal,2.8,0.0
60396,2013-11-03 23,normal,,
60397,2013-11-04 00,normal,2.8,7.0
60398,2013-11-04 01,normal,2.2,10.0
60399,2013-11-04 02,normal,2.2,8.0
60400,2013-11-04 03,normal,2.2,8.0
60401,2013-11-04 04,normal,1.7,7.0
60402,2013-11-04 05,normal,1.7,10.0
60403,2013-11-04 06,normal,1.7,14.0
60404,2013-11-04 07,normal,2.2,9.0
60405,2013-11-04 08,normal,2.8,7.0
60406,2013-11-04 09,normal,4.4,10.0
60407,2013-11-04 10,normal,5.6,5.0
60408,2013-11-04 11,normal,6.7,6.0
60409,2013-11-04 12,normal,7.8,6.0
60410,2013-11-04 13,normal,6.7,7.0
60411,2013-11-04 14,normal,7.2,3.0
60412,2013-11-04 15,normal,6.7,0.0
60413,2013-11-04 16,normal,5.6,5.0
60414,2013-11-04 17,normal,5.6,6.0
60415,2013-11-04 18,normal,5.6,6.0
60416,2013-11-04 19,normal,5.6,5.0
60417,2013-11-04 20,normal,5.6,5.0
60418,2013-11-04 21,normal,6.1,7.0
60419,2013-11-04 22,normal,5.0,0.0
60421,2013-11-04 23,normal,,
60422,2013-11-05 00,normal,6.1,3.0
60423,2013-11-05 01,normal,6.1,6.0
60424,2013-11-05 02,normal,5.6,5.0
60425,2013-11-05 03,normal,5.6,5.0
60426,2013-11-05 04,normal,6.1,5.0
60427,2013-11-05 05,normal,5.6,7.0
60428,2013-11-05 06,normal,5.6,6.0
60429,2013-11-05 07,normal,7.2,5.0
60430,2013-11-05 08,normal,8.9,3.0
60431,2013-11-05 09,normal,10.6,6.0
60432,2013-11-05 10,normal,11.7,
60433,2013-11-05 11,normal,11.7,6.0
60434,2013-11-05 12,normal,11.7,5.0
60435,2013-11-05 13,normal,11.7,5.0
60436,2013-11-05 14,normal,12.8,
60437,2013-11-05 15,normal,11.1,3.0
60438,2013-11-05 16,normal,10.6,3.0
60439,2013-11-05 17,normal,10.6,0.0
60440,2013-11-05 18,normal,10.6,5.0
60441,2013-11-05 19,normal,10.6,3.0
60442,2013-11-05 20,normal,10.6,0.0
60443,2013-11-05 21,normal,10.6,0.0
60444,2013-11-05 22,normal,11.1,5.0
60446,2013-11-05 23,normal,,
60447,2013-11-06 00,normal,11.1,5.0
60448,2013-11-06 01,normal,10.6,3.0
60449,2013-11-06 02,normal,10.6,0.0
60452,2013-11-06 03,normal,10.0,0.0
60453,2013-11-06 04,normal,10.6,0.0
60454,2013-11-06 05,normal,10.0,3.0
60455,2013-11-06 06,normal,10.0,3.0
60456,2013-11-06 07,normal,11.7,3.0
60457,2013-11-06 08,normal,13.3,
60458,2013-11-06 09,normal,14.4,
60459,2013-11-06 10,normal,15.0,5.0
60460,2013-11-06 11,normal,15.0,7.0
60461,2013-11-06 12,normal,15.0,5.0
60462,2013-11-06 13,normal,15.6,5.0
60463,2013-11-06 14,normal,15.6,0.0
60464,2013-11-06 15,normal,14.4,7.0
60465,2013-11-06 16,normal,13.3,6.0
60466,2013-11-06 17,normal,13.9,7.0
60467,2013-11-06 18,normal,14.4,3.0
60468,2013-11-06 19,normal,14.4,6.0
60469,2013-11-06 20,normal,13.9,6.0
60470,2013-11-06 21,normal,13.9,3.0
60471,2013-11-06 22,normal,13.9,0.0
60473,2013-11-06 23,normal,,
60475,2013-11-07 00,normal,14.4,3.0
60476,2013-11-07 01,normal,14.4,5.0
60478,2013-11-07 02,normal,15.6,5.0
60479,2013-11-07 03,normal,16.1,7.0
60480,2013-11-07 04,normal,16.1,7.0
60481,2013-11-07 05,normal,16.1,6.0
60485,2013-11-07 06,normal,16.7,5.0
60486,2013-11-07 07,normal,17.2,0.0
60487,2013-11-07 08,normal,17.2,
60490,2013-11-07 09,normal,17.2,7.0
60492,2013-11-07 10,rain,16.1,7.0
60496,2013-11-07 11,rain,15.6,6.0
60497,2013-11-07 12,normal,15.6,
60498,2013-11-07 13,rain,15.0,8.0
60502,2013-11-07 14,normal,12.2,8.0
60504,2013-11-07 15,normal,10.6,10.0
60506,2013-11-07 16,normal,9.4,11.0
60507,2013-11-07 17,normal,9.4,8.0
60508,2013-11-07 18,normal,8.9,8.0
60509,2013-11-07 19,normal,8.3,11.0
60510,2013-11-07 20,normal,7.8,9.0
60511,2013-11-07 21,normal,7.8,3.0
60512,2013-11-07 22,normal,7.2,7.0
60514,2013-11-07 23,normal,,
60515,2013-11-08 00,normal,6.1,10.0
60516,2013-11-08 01,normal,6.1,8.0
60517,2013-11-08 02,normal,6.7,6.0
60518,2013-11-08 03,normal,6.7,7.0
60519,2013-11-08 04,normal,6.1,7.0
60520,2013-11-08 05,normal,5.0,8.0
60521,2013-11-08 06,normal,4.4,8.0
60522,2013-11-08 07,normal,5.0,6.0
60523,2013-11-08 08,normal,6.1,10.0
60524,2013-11-08 09,normal,6.7,8.0
60525,2013-11-08 10,normal,8.3,9.0
60526,2013-11-08 11,normal,8.9,9.0
60527,2013-11-08 12,normal,8.9,11.0
60528,2013-11-08 13,normal,8.9,9.0
60529,2013-11-08 14,normal,8.9,11.0
60530,2013-11-08 15,normal,8.9,9.0
60531,2013-11-08 16,normal,8.3,6.0
60532,2013-11-08 17,normal,7.8,11.0
60533,2013-11-08 18,normal,7.2,9.0
60534,2013-11-08 19,normal,6.7,9.0
60535,2013-11-08 20,normal,6.7,9.0
60536,2013-11-08 21,normal,6.1,10.0
60537,2013-11-08 22,normal,6.1,9.0
60539,2013-11-08 23,normal,,
60540,2013-11-09 00,normal,5.0,3.0
60541,2013-11-09 01,normal,5.0,9.0
60542,2013-11-09 02,normal,4.4,7.0
60543,2013-11-09 03,normal,4.4,7.0
60544,2013-11-09 04,normal,3.9,5.0
60545,2013-11-09 05,normal,3.9,6.0
60546,2013-11-09 06,normal,3.3,7.0
60547,2013-11-09 07,normal,3.9,5.0
60548,2013-11-09 08,normal,5.0,6.0
60549,2013-11-09 09,normal,6.1,6.0
60550,2013-11-09 10,normal,7.2,5.0
60551,2013-11-09 11,normal,7.8,3.0
60552,2013-11-09 12,normal,8.9,6.0
60553,2013-11-09 13,normal,9.4,3.0
60554,2013-11-09 14,normal,10.0,0.0
60555,2013-11-09 15,normal,9.4,0.0
60556,2013-11-09 16,normal,8.9,
60557,2013-11-09 17,normal,8.9,0.0
60558,2013-11-09 18,normal,8.9,6.0
60559,2013-11-09 19,normal,9.4,6.0
60560,2013-11-09 20,normal,8.9,3.0
60561,2013-11-09 21,normal,9.4,9.0
60562,2013-11-09 22,normal,8.3,6.0
60564,2013-11-09 23,normal,,
60565,2013-11-10 00,normal,8.3,10.0
60566,2013-11-10 01,normal,8.3,6.0
60567,2013-11-10 02,normal,7.8,9.0
60568,2013-11-10 03,normal,7.8,9.0
60569,2013-11-10 04,normal,7.2,5.0
60570,2013-11-10 05,normal,6.7,7.0
60571,2013-11-10 06,normal,6.7,3.0
60572,2013-11-10 07,normal,7.8,5.0
60573,2013-11-10 08,normal,9.4,5.0
60574,2013-11-10 09,normal,11.1,7.0
60575,2013-11-10 10,normal,14.4,5.0
60576,2013-11-10 11,normal,15.6,6.0
60577,2013-11-10 12,normal,14.4,
60578,2013-11-10 13,normal,13.9,9.0
60579,2013-11-10 14,normal,10.0,13.0
60580,2013-11-10 15,normal,10.0,6.0
60581,2013-11-10 16,normal,9.4,6.0
60582,2013-11-10 17,normal,10.0,9.0
60583,2013-11-10 18,normal,10.6,8.0
60584,2013-11-10 19,normal,10.0,13.0
60585,2013-11-10 20,normal,10.0,9.0
60586,2013-11-10 21,normal,10.0,11.0
60587,2013-11-10 22,normal,9.4,9.0
60589,2013-11-10 23,normal,,
60590,2013-11-11 00,normal,8.9,9.0
60591,2013-11-11 01,normal,8.3,7.0
60592,2013-11-11 02,normal,7.8,13.0
60593,2013-11-11 03,normal,7.2,11.0
60594,2013-11-11 04,normal,6.7,8.0
60595,2013-11-11 05,normal,6.7,5.0
60596,2013-11-11 06,normal,6.1,6.0
60597,2013-11-11 07,normal,6.1,7.0
60598,2013-11-11 08,normal,7.2,5.0
60599,2013-11-11 09,normal,7.8,0.0
60600,2013-11-11 10,normal,8.9,6.0
60601,2013-11-11 11,normal,9.4,5.0
60602,2013-11-11 12,normal,10.6,6.0
60603,2013-11-11 13,normal,10.6,
60604,2013-11-11 14,normal,11.1,6.0
60605,2013-11-11 15,normal,11.1,7.0
60606,2013-11-11 16,normal,11.1,
60607,2013-11-11 17,normal,11.1,7.0
60608,2013-11-11 18,normal,11.1,
60609,2013-11-11 19,normal,11.1,8.0
60610,2013-11-11 20,normal,11.1,0.0
60611,2013-11-11 21,normal,11.1,7.0
60612,2013-11-11 22,normal,11.1,7.0
60614,2013-11-11 23,normal,,
60615,2013-11-12 00,normal,10.6,6.0
60616,2013-11-12 01,normal,10.6,5.0
60617,2013-11-12 02,normal,10.6,0.0
60618,2013-11-12 03,normal,10.6,3.0
60619,2013-11-12 04,normal,9.4,10.0
60620,2013-11-12 05,rain,4.4,6.0
60622,2013-11-12 06,snow,2.2,10.0
60626,2013-11-12 07,snow,1.7,
60630,2013-11-12 08,normal,1.7,5.0
60631,2013-11-12 09,normal,2.2,5.0
60632,2013-11-12 10,normal,2.8,6.0
60633,2013-11-12 11,normal,3.3,0.0
60634,2013-11-12 12,normal,3.3,
60635,2013-11-12 13,normal,2.8,13.0
60636,2013-11-12 14,normal,2.8,
60637,2013-11-12 15,normal,2.8,8.0
60638,2013-11-12 16,normal,2.8,8.0
60639,2013-11-12 17,normal,2.2,
60640,2013-11-12 18,normal,1.7,6.0
60641,2013-11-12 19,normal,1.1,3.0
60642,2013-11-12 20,normal,0.6,6.0
60643,2013-11-12 21,normal,0.6,9.0
60644,2013-11-12 22,normal,0.0,9.0
60646,2013-11-12 23,normal,,
60647,2013-11-13 00,normal,-0.6,8.0
60648,2013-11-13 01,normal,-0.6,7.0
60649,2013-11-13 02,normal,-1.1,5.0
60650,2013-11-13 03,normal,-1.1,7.0
60651,2013-11-13 04,normal,-1.7,6.0
60652,2013-11-13 05,normal,-1.7,5.0
60653,2013-11-13 06,normal,-1.7,3.0
60654,2013-11-13 07,normal,-1.7,6.0
60655,2013-11-13 08,normal,-1.1,5.0
60656,2013-11-13 09,normal,0.0,5.0
60657,2013-11-13 10,normal,1.1,6.0
60658,2013-11-13 11,normal,1.7,11.0
60659,2013-11-13 12,normal,2.8,
60660,2013-11-13 13,normal,3.3,3.0
60661,2013-11-13 14,normal,3.9,10.0
60662,2013-11-13 15,normal,3.3,10.0
60663,2013-11-13 16,normal,2.8,8.0
60664,2013-11-13 17,normal,2.8,5.0
60665,2013-11-13 18,normal,2.2,6.0
60666,2013-11-13 19,normal,2.2,5.0
60667,2013-11-13 20,normal,2.2,6.0
60668,2013-11-13 21,normal,2.2,0.0
60669,2013-11-13 22,normal,2.2,8.0
60671,2013-11-13 23,normal,,
60672,2013-11-14 00,normal,2.2,7.0
60673,2013-11-14 01,normal,1.7,5.0
60674,2013-11-14 02,normal,1.1,6.0
60675,2013-11-14 03,normal,1.1,8.0
60676,2013-11-14 04,normal,0.6,6.0
60677,2013-11-14 05,normal,0.6,7.0
60678,2013-11-14 06,normal,0.6,6.0
60679,2013-11-14 07,normal,1.7,15.0
60680,2013-11-14 08,normal,2.2,10.0
60681,2013-11-14 09,normal,4.4,10.0
60682,2013-11-14 10,normal,6.1,13.0
60683,2013-11-14 11,normal,8.3,8.0
60684,2013-11-14 12,normal,10.0,8.0
60685,2013-11-14 13,normal,10.6,8.0
60686,2013-11-14 14,normal,11.1,8.0
60687,2013-11-14 15,normal,11.1,9.0
60688,2013-11-14 16,normal,10.6,
60689,2013-11-14 17,normal,10.6,6.0
60690,2013-11-14 18,normal,10.0,
60691,2013-11-14 19,normal,10.0,9.0
60692,2013-11-14 20,normal,9.4,9.0
60693,2013-11-14 21,normal,8.9,6.0
60694,2013-11-14 22,normal,8.9,
60696,2013-11-14 23,normal,,
60697,2013-11-15 00,normal,7.8,7.0
60698,2013-11-15 01,normal,7.8,8.0
60699,2013-11-15 02,normal,7.8,5.0
60700,2013-11-15 03,normal,7.8,3.0
60701,2013-11-15 04,normal,7.8,0.0
60702,2013-11-15 05,normal,7.8,9.0
60703,2013-11-15 06,normal,6.7,0.0
60704,2013-11-15 07,normal,7.8,0.0
60705,2013-11-15 08,normal,9.4,6.0
60706,2013-11-15 09,normal,10.0,3.0
60707,2013-11-15 10,normal,11.1,0.0
60708,2013-11-15 11,normal,13.3,3.0
60709,2013-11-15 12,normal,13.3,3.0
60710,2013-11-15 13,normal,13.3,3.0
60711,2013-11-15 14,normal,13.3,6.0
60712,2013-11-15 15,normal,12.8,3.0
60713,2013-11-15 16,normal,12.8,3.0
60714,2013-11-15 17,normal,12.8,6.0
60715,2013-11-15 18,normal,12.2,7.0
60716,2013-11-15 19,normal,11.7,6.0
60717,2013-11-15 20,normal,11.7,7.0
60718,2013-11-15 21,normal,11.1,
60719,2013-11-15 22,normal,10.6,10.0
60721,2013-11-15 23,normal,,
60722,2013-11-16 00,normal,10.0,9.0
60723,2013-11-16 01,normal,10.0,7.0
60724,2013-11-16 02,normal,10.0,3.0
60725,2013-11-16 03,normal,10.6,3.0
60726,2013-11-16 04,normal,10.0,5.0
60727,2013-11-16 05,rain,8.3,0.0
60728,2013-11-16 06,rain,7.8,0.0
60729,2013-11-16 07,fog,7.8,0.0
60730,2013-11-16 08,fog,9.4,3.0
60731,2013-11-16 09,normal,11.7,3.0
60732,2013-11-16 10,normal,13.3,3.0
60733,2013-11-16 11,normal,14.4,0.0
60734,2013-11-16 12,normal,15.6,0.0
60735,2013-11-16 13,normal,15.0,3.0
60736,2013-11-16 14,normal,15.0,3.0
60737,2013-11-16 15,normal,13.3,0.0
60738,2013-11-16 16,normal,11.7,7.0
60739,2013-11-16 17,normal,10.6,3.0
60742,2013-11-16 18,normal,11.1,3.0
60743,2013-11-16 19,normal,11.1,0.0
60744,2013-11-16 20,normal,10.6,3.0
60745,2013-11-16 21,normal,10.6,3.0
60746,2013-11-16 22,normal,10.6,0.0
60748,2013-11-16 23,normal,,
60750,2013-11-17 00,normal,10.6,3.0
60751,2013-11-17 01,normal,11.1,0.0
60754,2013-11-17 02,fog,11.1,3.0
60755,2013-11-17 03,fog,11.1,5.0
60756,2013-11-17 04,fog,11.1,3.0
60757,2013-11-17 05,fog,11.1,5.0
60758,2013-11-17 06,fog,11.1,3.0
60761,2013-11-17 07,fog,11.7,3.0
60762,2013-11-17 08,fog,13.3,5.0
60763,2013-11-17 09,fog,13.3,0.0
60764,2013-11-17 10,fog,14.4,3.0
60768,2013-11-17 11,fog,13.9,3.0
60771,2013-11-17 12,fog,13.9,5.0
60773,2013-11-17 13,rain,15.0,5.0
60775,2013-11-17 14,fog,15.6,0.0
60778,2013-11-17 15,fog,15.6,0.0
60780,2013-11-17 16,fog,15.0,3.0
60786,2013-11-17 17,fog,15.0,9.0
60787,2013-11-17 18,fog,14.4,0.0
60791,2013-11-17 19,fog,13.9,5.0
60792,2013-11-17 20,normal,13.9,5.0
60795,2013-11-17 21,normal,14.4,5.0
60797,2013-11-17 22,normal,14.4,7.0
60801,2013-11-17 23,normal,,
60804,2013-11-18 00,fog,15.0,5.0
60806,2013-11-18 01,rain,15.0,6.0
60807,2013-11-18 02,rain,15.0,3.0
60810,2013-11-18 03,rain,16.1,7.0
60817,2013-11-18 04,rain,14.4,6.0
60819,2013-11-18 05,normal,14.4,6.0
60820,2013-11-18 06,normal,15.6,7.0
60821,2013-11-18 07,normal,15.0,8.0
60822,2013-11-18 08,normal,15.6,11.0
60823,2013-11-18 09,normal,16.1,9.0
60824,2013-11-18 10,normal,17.2,5.0
60825,2013-11-18 11,normal,17.2,
60826,2013-11-18 12,normal,18.3,5.0
60827,2013-11-18 13,normal,17.8,10.0
60828,2013-11-18 14,normal,17.8,9.0
60829,2013-11-18 15,normal,17.8,9.0
